time,dengue_cases,denv_1,denv_2,denv_3,denv_4,Mean Temperature (°C),Mean Wind Speed (km/h),Daily Rainfall Total (mm),Maximum Temperature (°C),Max Wind Speed (km/h),Minimum Temperature (°C),google_trends,Mean Temperature (°C)_lag28,Mean Temperature (°C)_lag51,Mean Wind Speed (km/h)_lag6,Mean Wind Speed (km/h)_lag22,Mean Wind Speed (km/h)_lag47,Maximum Temperature (°C)_lag10,Max Wind Speed (km/h)_lag14,Max Wind Speed (km/h)_lag41,Minimum Temperature (°C)_lag49,dengue_cases_lag_1,dengue_cases_lag_2,dengue_cases_lag_3,s_ratio,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2021-08-08,79,0.0,0.294,0.676,0.029,28.27142857142857,8.528571428571428,1.5714285714285714,32.9,50.0,23.2,20,26.414285714285715,28.185714285714287,5.714285714285714,12.457142857142856,7.985714285714286,33.5,38.9,44.4,24.0,70.0,82.0,80.0,0.699691040088882,0,0,0,0,0,0,1,0,0,0,0
2021-08-15,56,0.0,0.294,0.676,0.029,28.37142857142857,8.085714285714285,4.057142857142857,32.6,57.4,23.6,19,26.885714285714283,27.67142857142857,6.828571428571428,10.885714285714286,8.942857142857143,33.7,35.2,35.2,22.8,79.0,70.0,82.0,0.6994845346304677,0,0,0,0,0,0,1,0,0,0,0
2021-08-22,53,0.0,0.294,0.676,0.029,26.857142857142858,6.700000000000001,17.885714285714286,32.3,55.6,21.9,19,27.071428571428573,27.928571428571427,7.128571428571428,9.4,7.185714285714285,32.9,38.9,40.7,22.7,56.0,79.0,70.0,0.6993683094764883,0,0,0,0,0,0,1,0,0,0,0
2021-08-29,46,0.0,0.294,0.676,0.029,27.142857142857142,8.671428571428573,7.142857142857143,31.8,51.9,23.7,23,27.514285714285712,27.585714285714285,9.271428571428572,8.3,7.571428571428571,33.0,35.2,38.9,21.9,53.0,56.0,79.0,0.6992462342922714,0,0,0,0,0,0,1,0,0,0,0
2021-09-05,60,0.0,0.056,0.921,0.024,27.442857142857143,8.428571428571429,18.228571428571428,32.3,42.6,22.9,20,27.0,27.4,9.714285714285714,6.328571428571428,7.214285714285714,33.6,40.7,38.9,23.6,46.0,53.0,56.0,0.7445251905068909,0,0,0,0,0,0,0,1,0,0,0
2021-09-12,74,0.0,0.056,0.921,0.024,28.357142857142858,7.771428571428571,6.628571428571428,32.9,50.0,22.5,21,27.5,27.75714285714286,9.957142857142856,8.171428571428573,8.914285714285715,33.0,46.3,29.6,24.4,60.0,46.0,53.0,0.7442714432511798,0,0,0,0,0,0,0,1,0,0,0
2021-09-19,109,0.0,0.056,0.921,0.024,28.47142857142857,9.814285714285717,0.5428571428571428,32.8,44.4,25.4,17,28.24285714285714,27.457142857142856,8.528571428571428,6.185714285714285,6.7,32.5,46.3,37.0,23.2,74.0,60.0,46.0,0.7439936616849306,0,0,0,0,0,0,0,1,0,0,0
2021-09-26,105,0.0,0.056,0.921,0.024,28.957142857142856,8.328571428571427,4.628571428571428,33.3,44.4,23.5,21,27.857142857142858,27.842857142857145,8.085714285714285,6.185714285714285,6.514285714285714,32.8,42.6,42.6,24.6,109.0,74.0,60.0,0.7434728288393154,0,0,0,0,0,0,0,1,0,0,0
2021-10-03,104,0.008,0.053,0.939,0.0,27.31428571428572,6.042857142857143,16.257142857142856,33.0,44.4,23.4,22,28.12857142857143,28.2,6.700000000000001,7.742857142857143,6.042857142857143,33.2,33.3,31.5,22.2,105.0,109.0,74.0,0.7399215011751308,0,0,0,0,0,0,0,0,1,0,0
2021-10-10,85,0.008,0.053,0.939,0.0,29.2,8.571428571428571,5.057142857142857,33.8,40.7,23.2,21,27.47142857142857,28.81428571428572,8.671428571428573,6.028571428571429,8.385714285714286,33.4,51.9,31.5,24.5,104.0,105.0,109.0,0.7393639949239411,0,0,0,0,0,0,0,0,1,0,0
2021-10-17,76,0.008,0.053,0.939,0.0,29.428571428571427,8.142857142857142,1.0285714285714287,33.2,38.9,25.6,22,28.214285714285715,28.25714285714286,8.428571428571429,6.971428571428571,6.614285714285714,32.9,51.9,44.4,23.3,85.0,104.0,105.0,0.7389230847515404,0,0,0,0,0,0,0,0,1,0,0
2021-10-24,75,0.008,0.053,0.939,0.0,27.52857142857143,6.242857142857143,6.628571428571428,33.3,40.7,23.5,16,28.47142857142857,28.11428571428572,7.771428571428571,6.085714285714286,6.1000000000000005,32.6,37.0,37.0,24.4,76.0,85.0,104.0,0.7385480482346003,0,0,0,0,0,0,0,0,1,0,0
2021-10-31,59,0.008,0.053,0.939,0.0,28.25714285714286,6.814285714285714,4.0,33.1,38.9,24.7,18,27.728571428571428,27.014285714285712,9.814285714285717,8.77142857142857,11.771428571428572,32.3,46.3,42.6,23.8,75.0,76.0,85.0,0.7381477032729844,0,0,0,0,0,0,0,0,1,0,0
2021-11-07,42,0.0,0.102,0.898,0.0,26.985714285714288,5.114285714285715,15.485714285714286,32.7,35.2,24.1,17,28.285714285714285,27.914285714285715,8.328571428571427,8.528571428571428,11.1,31.8,44.4,48.2,23.7,59.0,75.0,76.0,0.7285066036680589,0,0,0,0,0,0,0,0,0,1,0
2021-11-14,56,0.0,0.102,0.898,0.0,27.4,6.057142857142857,6.485714285714286,33.4,38.9,23.6,17,28.557142857142857,27.357142857142858,6.042857142857143,7.871428571428572,6.328571428571428,32.3,50.0,40.7,24.3,42.0,59.0,75.0,0.7283535682776756,0,0,0,0,0,0,0,0,0,1,0
2021-11-21,63,0.0,0.102,0.898,0.0,27.74285714285714,5.757142857142857,9.771428571428572,33.2,44.4,23.4,22,28.428571428571427,26.61428571428572,8.571428571428571,6.042857142857143,7.8,32.9,57.4,40.7,23.0,56.0,42.0,59.0,0.7281288325971244,0,0,0,0,0,0,0,0,0,1,0
2021-11-28,48,0.0,0.102,0.898,0.0,27.585714285714285,5.457142857142857,12.885714285714286,33.0,44.4,22.8,14,28.81428571428572,27.357142857142858,8.142857142857142,5.714285714285714,8.6,32.8,55.6,37.0,23.0,63.0,56.0,42.0,0.7278223071842673,0,0,0,0,0,0,0,0,0,1,0
2021-12-05,64,0.0,0.094,0.896,0.01,28.214285714285715,7.514285714285713,2.0857142857142854,33.9,40.7,22.9,16,28.085714285714285,27.185714285714287,6.242857142857143,6.828571428571428,7.428571428571429,33.3,51.9,42.6,23.9,48.0,63.0,56.0,0.7304916376055545,0,0,0,0,0,0,0,0,0,0,1
2021-12-12,61,0.0,0.094,0.896,0.01,27.6,9.585714285714284,2.085714285714286,32.0,44.4,25.1,18,29.342857142857145,26.457142857142856,6.814285714285714,7.128571428571428,11.985714285714286,33.0,42.6,37.0,21.7,64.0,48.0,63.0,0.730213408564855,0,0,0,0,0,0,0,0,0,0,1
2021-12-19,68,0.0,0.094,0.896,0.01,27.728571428571428,7.514285714285714,10.314285714285717,33.3,44.4,23.9,13,29.52857142857143,27.485714285714288,5.114285714285715,9.271428571428572,11.157142857142857,33.8,50.0,40.7,22.9,61.0,64.0,48.0,0.7299645340286444,0,0,0,0,0,0,0,0,0,0,1
2021-12-26,76,0.0,0.094,0.896,0.01,27.785714285714285,8.485714285714286,1.5142857142857145,32.4,35.2,24.9,15,28.75714285714286,25.97142857142857,6.057142857142857,9.714285714285714,11.357142857142858,33.2,44.4,40.7,23.3,68.0,61.0,64.0,0.7296905578320374,0,0,0,0,0,0,0,0,0,0,1
2022-01-02,106,0.009,0.393,0.598,0.0,26.914285714285715,7.985714285714286,11.828571428571427,32.5,35.2,23.2,18,27.985714285714288,25.31428571428572,5.757142857142857,9.957142857142856,12.94285714285714,33.3,44.4,35.2,23.0,76.0,68.0,61.0,0.6756389849346346,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,146,0.009,0.393,0.598,0.0,27.428571428571427,8.814285714285715,1.6857142857142855,32.3,38.9,23.5,18,28.12857142857143,26.214285714285715,5.457142857142857,8.528571428571428,13.44285714285714,33.1,44.4,48.2,23.1,106.0,76.0,68.0,0.6755851585409713,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,178,0.009,0.393,0.598,0.0,27.557142857142857,11.842857142857143,0.0,31.9,38.9,24.2,20,28.12857142857143,26.414285714285715,7.514285714285713,8.085714285714285,15.685714285714283,32.7,40.7,37.0,23.7,146.0,106.0,76.0,0.6754538537009093,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,169,0.009,0.393,0.598,0.0,27.514285714285712,10.94285714285714,1.2857142857142858,32.6,42.6,24.1,22,28.057142857142857,26.885714285714283,9.585714285714284,6.700000000000001,10.857142857142858,33.4,38.9,42.6,24.7,178.0,146.0,106.0,0.6751704785858044,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,153,0.009,0.393,0.598,0.0,27.87142857142857,9.885714285714286,0.5428571428571428,33.1,35.2,24.7,21,27.928571428571427,27.071428571428573,7.514285714285714,8.671428571428573,12.457142857142856,33.2,40.7,31.5,24.1,169.0,178.0,146.0,0.67488283432672,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,168,0.004,0.357,0.626,0.013,28.057142857142857,11.314285714285717,3.085714285714286,33.6,46.3,24.2,25,29.385714285714283,27.514285714285712,8.485714285714286,8.428571428571429,10.885714285714286,33.0,38.9,35.2,24.0,153.0,169.0,178.0,0.6825530203471288,1,0,0,0,0,0,0,0,0,0,0
2022-02-13,206,0.004,0.357,0.626,0.013,26.342857142857145,7.2,10.857142857142858,32.2,31.5,23.3,20,29.27142857142857,27.0,7.985714285714286,7.771428571428571,9.4,33.9,35.2,38.9,23.0,168.0,153.0,169.0,0.6823825594752487,1,0,0,0,0,0,0,0,0,0,0
2022-02-20,200,0.004,0.357,0.626,0.013,27.62857142857143,8.985714285714286,4.971428571428571,32.9,35.2,22.6,20,28.27142857142857,27.5,8.814285714285715,9.814285714285717,8.3,32.0,38.9,35.2,23.7,206.0,168.0,153.0,0.6820412355381282,1,0,0,0,0,0,0,0,0,0,0
2022-02-27,263,0.004,0.357,0.626,0.013,27.17142857142857,9.214285714285714,6.085714285714286,32.6,35.2,23.2,25,28.37142857142857,28.24285714285714,11.842857142857143,8.328571428571427,6.328571428571428,33.3,44.4,38.9,24.0,200.0,206.0,168.0,0.6818851818934711,1,0,0,0,0,0,0,0,0,0,0
2022-03-06,369,0.004,0.134,0.862,0.0,27.61428571428572,8.442857142857143,3.4285714285714284,33.7,37.0,23.4,24,26.857142857142858,27.857142857142858,10.94285714285714,6.042857142857143,8.171428571428573,32.4,44.4,35.2,24.1,263.0,200.0,206.0,0.7177992480323867,0,1,0,0,0,0,0,0,0,0,0
2022-03-13,421,0.004,0.134,0.862,0.0,28.11428571428572,9.542857142857144,0.9142857142857144,33.8,40.7,24.7,30,27.142857142857142,28.12857142857143,9.885714285714286,8.571428571428571,6.185714285714285,32.5,40.7,40.7,23.3,369.0,263.0,200.0,0.7165449419907962,0,1,0,0,0,0,0,0,0,0,0
2022-03-20,441,0.004,0.134,0.862,0.0,28.0,7.357142857142857,5.8,33.5,38.9,23.8,30,27.442857142857143,27.47142857142857,11.314285714285717,8.142857142857142,6.185714285714285,32.3,44.4,46.3,24.5,421.0,369.0,263.0,0.7150359511072599,0,1,0,0,0,0,0,0,0,0,0
2022-03-27,510,0.004,0.134,0.862,0.0,28.5,7.557142857142857,7.714285714285714,34.2,37.0,23.0,30,28.357142857142858,28.214285714285715,7.2,6.242857142857143,7.742857142857143,31.9,44.4,46.3,23.1,441.0,421.0,369.0,0.7135734302622119,0,1,0,0,0,0,0,0,0,0,0
2022-04-03,642,0.001,0.1,0.893,0.006,28.17142857142857,6.171428571428572,7.114285714285715,34.0,48.2,24.0,29,28.47142857142857,28.47142857142857,8.985714285714286,6.814285714285714,6.028571428571429,32.6,35.2,42.6,23.5,510.0,441.0,421.0,0.7180186287958317,0,0,1,0,0,0,0,0,0,0,0
2022-04-10,733,0.001,0.1,0.893,0.006,27.342857142857145,6.071428571428571,3.057142857142857,33.3,40.7,23.5,40,28.957142857142856,27.728571428571428,9.214285714285714,5.114285714285715,6.971428571428571,33.1,35.2,33.3,25.1,642.0,510.0,441.0,0.7156483303986985,0,0,1,0,0,0,0,0,0,0,0
2022-04-17,942,0.001,0.1,0.893,0.006,28.4,6.057142857142857,15.028571428571428,33.1,57.4,23.6,49,27.31428571428572,28.285714285714285,8.442857142857143,6.057142857142857,6.085714285714286,33.6,38.9,51.9,24.3,733.0,642.0,510.0,0.7131969733269324,0,0,1,0,0,0,0,0,0,0,0
2022-04-24,1002,0.001,0.1,0.893,0.006,28.37142857142857,6.857142857142857,7.485714285714286,33.5,40.7,23.1,60,29.2,28.557142857142857,9.542857142857144,5.757142857142857,8.77142857142857,32.2,38.9,51.9,24.7,942.0,733.0,642.0,0.7096488077569995,0,0,1,0,0,0,0,0,0,0,0
2022-05-01,845,0.002,0.127,0.865,0.006,28.442857142857143,5.771428571428571,7.0,33.3,29.6,24.9,51,29.428571428571427,28.428571428571427,7.357142857142857,5.457142857142857,8.528571428571428,32.9,42.6,37.0,22.9,1002.0,942.0,733.0,0.7020654868473266,0,0,0,1,0,0,0,0,0,0,0
2022-05-08,1311,0.002,0.127,0.865,0.006,28.7,8.185714285714285,1.6,33.3,44.4,24.7,55,27.52857142857143,28.81428571428572,7.557142857142857,7.514285714285713,7.871428571428572,32.6,35.2,46.3,24.7,845.0,1002.0,942.0,0.70018080696943,0,0,0,1,0,0,0,0,0,0,0
2022-05-15,1273,0.002,0.127,0.865,0.006,29.485714285714288,9.242857142857144,1.6285714285714286,34.8,38.9,25.0,71,28.25714285714286,28.085714285714285,6.171428571428572,9.585714285714284,6.042857142857143,33.7,46.3,44.4,26.6,1311.0,845.0,1002.0,0.6956445007403824,0,0,0,1,0,0,0,0,0,0,0
2022-05-22,1563,0.002,0.127,0.865,0.006,28.942857142857143,7.057142857142857,4.257142857142857,33.5,51.9,23.5,60,26.985714285714288,29.342857142857145,6.071428571428571,7.514285714285714,5.714285714285714,33.8,31.5,50.0,23.6,1273.0,1311.0,845.0,0.692049346319454,0,0,0,1,0,0,0,0,0,0,0
2022-05-29,1451,0.002,0.127,0.865,0.006,29.31428571428572,6.885714285714286,7.085714285714286,35.4,33.3,23.8,61,27.4,29.52857142857143,6.057142857142857,8.485714285714286,6.828571428571428,33.5,35.2,57.4,23.4,1563.0,1273.0,1311.0,0.6866979411631314,0,0,0,1,0,0,0,0,0,0,0
2022-06-05,1459,0.005,0.122,0.856,0.018,28.81428571428572,6.728571428571429,10.485714285714286,34.5,42.6,23.6,65,27.74285714285714,28.75714285714286,6.857142857142857,7.985714285714286,7.128571428571428,34.2,35.2,55.6,24.0,1451.0,1563.0,1273.0,0.6861934919239603,0,0,0,0,1,0,0,0,0,0,0
2022-06-12,1253,0.005,0.122,0.856,0.018,27.81428571428572,5.671428571428572,10.771428571428572,33.6,38.9,22.9,63,27.585714285714285,27.985714285714288,5.771428571428571,8.814285714285715,9.271428571428572,34.0,37.0,51.9,23.5,1459.0,1451.0,1563.0,0.6813023431256341,0,0,0,0,1,0,0,0,0,0,0
2022-06-19,1171,0.005,0.122,0.856,0.018,27.9,5.742857142857143,1.1142857142857143,31.9,37.0,23.9,62,28.214285714285715,28.12857142857143,8.185714285714285,11.842857142857143,9.714285714285714,33.3,40.7,42.6,23.4,1253.0,1459.0,1451.0,0.6773816160795856,0,0,0,0,1,0,0,0,0,0,0
2022-06-26,1186,0.005,0.122,0.856,0.018,27.542857142857144,6.685714285714285,6.314285714285715,31.9,35.2,23.5,64,27.6,28.12857142857143,9.242857142857144,10.94285714285714,9.957142857142856,33.1,38.9,50.0,23.2,1171.0,1253.0,1459.0,0.6739864821280773,0,0,0,0,1,0,0,0,0,0,0
2022-07-03,1164,0.01,0.102,0.848,0.04,28.62857142857143,7.742857142857143,2.1142857142857143,32.4,44.4,23.9,62,27.728571428571428,28.057142857142857,7.057142857142857,9.885714285714286,8.528571428571428,33.5,37.0,44.4,25.9,1186.0,1171.0,1253.0,0.6770246255023316,0,0,0,0,0,1,0,0,0,0,0
2022-07-10,918,0.01,0.102,0.848,0.04,28.542857142857144,7.171428571428572,3.6571428571428575,32.5,42.6,24.4,51,27.785714285714285,27.928571428571427,6.885714285714286,11.314285714285717,8.085714285714285,33.3,48.2,44.4,23.1,1164.0,1186.0,1171.0,0.6732497052637634,0,0,0,0,0,1,0,0,0,0,0
2022-07-17,1035,0.01,0.102,0.848,0.04,29.071428571428573,9.357142857142858,4.057142857142858,32.9,38.9,23.6,51,26.914285714285715,29.385714285714283,6.728571428571429,7.2,6.700000000000001,33.3,40.7,44.4,23.2,918.0,1164.0,1186.0,0.6710009897840462,0,0,0,0,0,1,0,0,0,0,0
2022-07-24,1092,0.01,0.102,0.848,0.04,28.442857142857143,8.557142857142857,6.028571428571429,32.9,42.6,22.2,51,27.428571428571427,29.27142857142857,5.671428571428572,8.985714285714286,8.671428571428573,34.8,57.4,40.7,23.6,1035.0,918.0,1164.0,0.6683318916234009,0,0,0,0,0,1,0,0,0,0,0
2022-07-31,894,0.01,0.102,0.848,0.04,28.17142857142857,9.785714285714286,6.457142857142857,32.4,48.2,23.9,51,27.557142857142857,28.27142857142857,5.742857142857143,9.214285714285714,8.428571428571429,33.5,40.7,38.9,21.9,1092.0,1035.0,918.0,0.6649844505046412,0,0,0,0,0,1,0,0,0,0,0
2022-08-07,879,0.024,0.114,0.835,0.027,27.842857142857145,7.3428571428571425,2.457142857142857,32.2,33.3,24.2,44,27.514285714285712,28.37142857142857,6.685714285714285,8.442857142857143,7.771428571428571,35.4,29.6,40.7,23.7,894.0,1092.0,1035.0,0.6615219125234608,0,0,0,0,0,0,1,0,0,0,0
2022-08-14,679,0.024,0.114,0.835,0.027,29.25714285714286,11.042857142857144,4.628571428571428,33.2,44.4,24.0,40,27.87142857142857,26.857142857142858,7.742857142857143,9.542857142857144,9.814285714285717,34.5,44.4,38.9,22.9,879.0,894.0,1092.0,0.6589106243648661,0,0,0,0,0,0,1,0,0,0,0
2022-08-21,661,0.024,0.114,0.835,0.027,28.385714285714283,9.314285714285717,4.2,32.6,53.7,24.0,35,28.057142857142857,27.142857142857142,7.171428571428572,7.357142857142857,8.328571428571427,33.6,38.9,35.2,22.5,679.0,879.0,894.0,0.6572174865934949,0,0,0,0,0,0,1,0,0,0,0
2022-08-28,577,0.024,0.114,0.835,0.027,27.357142857142858,7.542857142857143,7.8,31.9,38.9,23.7,47,26.342857142857145,27.442857142857143,9.357142857142858,7.557142857142857,6.042857142857143,31.9,51.9,38.9,25.4,661.0,679.0,879.0,0.6554330523276545,0,0,0,0,0,0,1,0,0,0,0
2022-09-04,569,0.043,0.145,0.782,0.031,27.828571428571426,6.671428571428571,1.5428571428571427,32.5,35.2,24.7,39,27.62857142857143,28.357142857142858,8.557142857142857,6.171428571428572,8.571428571428571,31.9,33.3,44.4,23.5,577.0,661.0,679.0,0.6587411756277652,0,0,0,0,0,0,0,1,0,0,0
2022-09-11,545,0.043,0.145,0.782,0.031,27.885714285714283,7.685714285714285,1.342857142857143,32.4,42.6,24.8,40,27.17142857142857,28.47142857142857,9.785714285714286,6.071428571428571,8.142857142857142,32.4,42.6,44.4,23.4,569.0,577.0,661.0,0.6576031880504704,0,0,0,0,0,0,0,1,0,0,0
2022-09-18,472,0.043,0.145,0.782,0.031,27.67142857142857,8.171428571428573,3.9142857142857146,31.9,51.9,23.5,35,27.61428571428572,28.957142857142856,7.3428571428571425,6.057142857142857,6.242857142857143,32.5,38.9,40.7,23.2,545.0,569.0,577.0,0.6564107790930697,0,0,0,0,0,0,0,1,0,0,0
2022-09-25,426,0.043,0.145,0.782,0.031,27.77142857142857,6.785714285714286,7.285714285714286,32.0,42.6,22.7,33,28.11428571428572,27.31428571428572,11.042857142857144,6.857142857142857,6.814285714285714,32.9,37.0,44.4,25.6,472.0,545.0,569.0,0.6554224365069081,0,0,0,0,0,0,0,1,0,0,0
2022-10-02,398,0.065,0.177,0.727,0.031,28.17142857142857,6.914285714285714,8.342857142857143,32.9,42.4,22.4,37,28.0,29.2,9.314285714285717,5.771428571428571,5.114285714285715,32.9,35.2,44.4,23.5,426.0,472.0,545.0,0.6578800365385754,0,0,0,0,0,0,0,0,1,0,0
2022-10-09,376,0.065,0.177,0.727,0.031,26.928571428571427,5.314285714285715,6.0,32.5,38.9,23.8,38,28.5,29.428571428571427,7.542857142857143,8.185714285714285,6.057142857142857,32.4,44.4,35.2,24.7,398.0,426.0,472.0,0.6572633043282793,0,0,0,0,0,0,0,0,1,0,0
2022-10-16,373,0.065,0.177,0.727,0.031,27.842857142857145,6.514285714285714,6.2,33.4,40.4,23.5,35,28.17142857142857,27.52857142857143,6.671428571428571,9.242857142857144,5.757142857142857,32.2,42.6,35.2,24.1,376.0,398.0,426.0,0.6567217921151511,0,0,0,0,0,0,0,0,1,0,0
2022-10-23,313,0.065,0.177,0.727,0.031,27.81428571428572,6.057142857142857,8.77142857142857,33.0,31.7,23.1,34,27.342857142857145,28.25714285714286,7.685714285714285,7.057142857142857,5.457142857142857,33.2,38.9,38.9,23.6,373.0,376.0,398.0,0.6560612479768518,0,0,0,0,0,0,0,0,1,0,0
2022-10-30,318,0.065,0.177,0.727,0.031,27.61428571428572,7.247846470238501,12.257142857142856,34.6,37.8,23.1,29,28.4,26.985714285714288,8.171428571428573,6.885714285714286,7.514285714285713,32.6,42.6,38.9,23.4,313.0,373.0,376.0,0.6556285610998527,0,0,0,0,0,0,0,0,1,0,0
2022-11-06,294,0.068,0.113,0.788,0.031,27.27142857142857,6.942857142857143,9.085714285714284,32.8,51.9,22.4,26,28.37142857142857,27.4,6.785714285714286,6.728571428571429,9.585714285714284,31.9,48.2,42.6,22.8,318.0,313.0,373.0,0.6563347427212742,0,0,0,0,0,0,0,0,0,1,0
2022-11-13,313,0.068,0.113,0.788,0.031,26.557142857142857,6.6000000000000005,18.97142857142857,31.9,40.7,23.1,28,28.442857142857143,27.74285714285714,6.914285714285714,5.671428571428572,7.514285714285714,32.5,33.3,35.2,22.9,294.0,318.0,313.0,0.6558217077615145,0,0,0,0,0,0,0,0,0,1,0
2022-11-20,267,0.068,0.113,0.788,0.031,27.571428571428573,6.771428571428571,6.114285714285714,33.3,40.7,23.5,29,28.7,27.585714285714285,5.314285714285715,5.742857142857143,8.485714285714286,32.4,44.4,46.3,25.1,313.0,294.0,318.0,0.6551328218629839,0,0,0,0,0,0,0,0,0,1,0
2022-11-27,242,0.068,0.113,0.788,0.031,28.085714285714285,7.028571428571429,5.485714285714286,33.9,46.3,23.2,22,29.485714285714288,28.214285714285715,6.514285714285714,6.685714285714285,7.985714285714286,31.9,53.7,31.5,23.9,267.0,313.0,294.0,0.6545816874041911,0,0,0,0,0,0,0,0,0,1,0
2022-12-04,326,0.214,0.108,0.623,0.055,27.057142857142857,6.9,13.828571428571427,32.9,35.2,22.8,27,28.942857142857143,27.6,6.057142857142857,7.742857142857143,8.814285714285715,32.0,38.9,35.2,24.9,242.0,267.0,313.0,0.6915092578332146,0,0,0,0,0,0,0,0,0,0,1
2022-12-11,289,0.214,0.108,0.623,0.055,26.8,6.357142857142857,9.37142857142857,32.7,35.2,23.9,30,29.31428571428572,27.728571428571428,7.247846470238501,7.171428571428572,11.842857142857143,32.9,35.2,35.2,23.2,326.0,242.0,267.0,0.6911486814719268,0,0,0,0,0,0,0,0,0,0,1
2022-12-18,272,0.214,0.108,0.623,0.055,26.414285714285715,8.628571428571428,11.685714285714283,32.2,42.6,23.9,24,28.81428571428572,27.785714285714285,6.942857142857143,9.357142857142858,10.94285714285714,32.5,42.6,37.0,23.5,289.0,326.0,242.0,0.6908608647942612,0,0,0,0,0,0,0,0,0,0,1
2022-12-25,285,0.214,0.108,0.623,0.055,26.685714285714287,10.214285714285714,1.4571428571428573,31.7,40.7,23.4,28,27.81428571428572,26.914285714285715,6.6000000000000005,8.557142857142857,9.885714285714286,33.4,51.9,40.7,24.2,272.0,289.0,326.0,0.6906496082209108,0,0,0,0,0,0,0,0,0,0,1
2023-01-01,279,0.214,0.108,0.623,0.055,27.1,11.457142857142856,2.2857142857142856,31.3,42.6,23.1,27,27.9,27.428571428571427,6.771428571428571,9.785714285714286,11.314285714285717,33.0,42.6,38.9,24.1,285.0,272.0,289.0,0.6903864527830732,0,0,0,0,0,0,0,0,0,0,0
2023-01-08,278,0.214,0.108,0.623,0.055,27.414285714285715,8.685714285714285,1.8,34.2,38.9,23.9,28,27.542857142857144,27.557142857142857,7.028571428571429,7.3428571428571425,7.2,34.6,42.4,37.0,24.7,279.0,285.0,272.0,0.6901402759430814,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,273,0.214,0.108,0.623,0.055,27.142857142857142,7.642857142857143,2.2,32.5,46.3,24.2,26,28.62857142857143,27.514285714285712,6.9,11.042857142857144,8.985714285714286,32.8,38.9,48.2,24.2,278.0,279.0,285.0,0.6898904870617145,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,186,0.214,0.108,0.623,0.055,27.0,10.642857142857142,7.714285714285714,32.1,44.4,24.2,19,28.542857142857144,27.87142857142857,6.357142857142857,9.314285714285717,9.214285714285714,31.9,40.4,40.7,23.3,273.0,278.0,279.0,0.6894863263037189,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,223,0.214,0.108,0.623,0.055,24.842857142857145,8.828571428571427,28.4,31.3,44.4,22.4,25,29.071428571428573,28.057142857142857,8.628571428571428,7.542857142857143,8.442857142857143,33.3,31.7,57.4,22.6,186.0,273.0,278.0,0.6893970240503609,0,0,0,0,0,0,0,0,0,0,0
2023-02-05,219,0.214,0.108,0.623,0.055,26.057142857142857,9.785714285714286,8.17142857142857,31.6,48.2,23.6,25,28.442857142857143,26.342857142857145,10.214285714285714,6.671428571428571,9.542857142857144,33.9,37.8,40.7,23.2,223.0,186.0,273.0,0.6891967510945407,1,0,0,0,0,0,0,0,0,0,0
2023-02-12,148,0.214,0.108,0.623,0.055,27.085714285714285,10.428571428571429,7.828571428571429,31.9,40.7,22.8,23,28.17142857142857,27.62857142857143,11.457142857142856,7.685714285714285,7.357142857142857,32.9,51.9,29.6,23.4,219.0,223.0,186.0,0.6888723662196965,1,0,0,0,0,0,0,0,0,0,0
2023-02-19,138,0.214,0.108,0.623,0.055,27.02857142857143,12.05714285714286,9.142857142857142,32.0,42.6,21.7,26,27.842857142857145,27.17142857142857,8.685714285714285,8.171428571428573,7.557142857142857,32.7,40.7,44.4,24.7,148.0,219.0,223.0,0.6887266506298414,1,0,0,0,0,0,0,0,0,0,0
2023-02-26,111,0.214,0.108,0.623,0.055,27.47142857142857,14.642857142857142,1.9714285714285715,31.5,48.2,24.1,18,29.25714285714286,27.61428571428572,7.642857142857143,6.785714285714286,6.171428571428572,32.2,40.7,38.9,23.8,138.0,148.0,219.0,0.6885554541113229,1,0,0,0,0,0,0,0,0,0,0
2023-03-05,119,0.214,0.108,0.623,0.055,25.8,11.2,78.2,30.6,50.0,22.0,24,28.385714285714283,28.11428571428572,10.642857142857142,6.914285714285714,6.071428571428571,31.7,46.3,51.9,23.0,111.0,138.0,148.0,0.688476550316114,0,1,0,0,0,0,0,0,0,0,0
